,street_name,city_name,total_square_meters,living_square_meters,kitchen_square_meters,rooms_count,floor,wall_type,inspected,construction_year,heating,seller,water,building_condition,floors_count,price_uah
11128,other,Киев,122.8,51.7,15.0,4.0,2,кирпич,False,2014,индивидуальное,от собственника,other,other,2,3180661
11129,проспект,Львов,140.0,32.0,20.0,4.0,4,кирпич,False,2010,централизованное,от собственника,other,other,9,4452926
11130,улица,Львов,44.0,17.0,16.0,1.0,2,кирпич,False,2018,индивидуальное,от посредника,other,other,10,1284987
11131,other,Скадовск,48.0,30.0,7.5,2.0,2,кирпич,False,1990,централизованное,от посредника,other,other,5,661578
11132,улица,Львов,138.0,80.0,16.0,3.0,10,кирпич,False,2017,централизованное,от посредника,other,other,11,1577608
11133,other,Стрый,46.0,30.0,7.5,2.0,1,кирпич,False,1960,централизованное,от собственника,other,other,3,508906
11134,улица,Львов,70.0,35.0,20.0,1.0,11,кирпич,False,2017,централизованное,от посредника,other,other,12,1145038
11135,улица,Тернополь,32.0,18.0,5.5,1.0,5,кирпич,False,2014.0,централизованное,от собственника,other,other,5,534351
11136,улица,Одесса,31.0,95.0,12.0,1.0,1,кирпич,False,2014.0,индивидуальное,от посредника,other,other,3,699745
11137,улица,Херсон,49.0,35.0,6.0,2.0,4,пеноблок,False,2014.0,other,от собственника,other,other,5,636132
11138,улица,Днепропетровск,57.0,32.0,9.0,2.0,8,монолитно-блочный,False,2014.0,централизованное,от собственника,other,other,16,1017812
11139,other,Львов,77.0,34.0,30.0,2.0,4,кирпич,False,2017,централизованное,от посредника,other,other,7,979644
11140,улица,Ирпень,48.0,25.0,11.0,2.0,15,монолитный железобетон,False,2019,централизованное,от собственника,other,other,16,650000
11141,улица,Киев,75.0,40.0,12.0,3.0,20,керамзитобетон,False,2018,централизованное,от собственника,other,other,20,1773537
11142,улица,Львов,41.0,18.0,12.0,1.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,9,826972
11143,улица,Киев,51.0,29.0,8.0,2.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,9,1297710
11144,other,Днепропетровск,45.0,27.0,8.0,2.0,8,силикатный кирпич,False,2014.0,централизованное,от посредника,other,other,9,890585
11145,улица,Винница,82.0,32.0,9.0,3.0,5,кирпич,False,2014.0,индивидуальное,от представителя хозяина (без комиссионных),other,other,5,763359
11146,улица,Чернигов,60.0,38.0,8.0,3.0,1,кирпич,False,2014.0,централизованное,от посредника,централизованное (водопровод),отличное,5,572519
11147,улица,Белая Церковь,69.0,32.0,9.0,3.0,3,панель,False,2014.0,централизованное,от посредника,other,other,9,890585
11148,other,Вышгород,32.7,17.5,7.2,1.0,8,кирпич,False,2015,индивидуальное,от собственника,скважина,other,10,712468
11149,улица,Львов,38.0,19.0,8.0,1.0,1,кирпич,False,2014.0,централизованное,от посредника,other,other,9,814249
11150,проспект,Мариуполь,45.0,30.0,6.0,2.0,5,сборно-монолитная,False,2001,централизованное,от посредника,other,other,5,455471
11151,other,Киев,24.0,13.0,5.0,1.0,3,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,722646
11152,улица,Киев,88.0,38.13,19.2,2.0,8,кирпич,False,2019,индивидуальное,от собственника,other,other,11,1946565
11153,улица,Киев,100.0,32.0,40.0,3.0,6,кирпич,False,2012,централизованное,от представителя хозяина (без комиссионных),other,other,11,9923663
11154,other,Винница,22.2,11.6,4.8,1.0,2,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,2,496183
11155,other,Запорожье,69.0,47.0,7.0,3.0,5,панель,False,2014.0,централизованное,от посредника,other,other,9,763359
11156,other,Збараж,70.0,32.0,9.0,4.0,2,панель,False,2014.0,индивидуальное,от собственника,other,other,5,814249
11157,улица,Киево-Святошинский,58.0,32.0,10.0,2.0,1,кирпич,False,2014.0,централизованное,от посредника,other,other,9,712468
11158,other,Одесса,37.0,32.0,9.0,1.0,8,кирпич,False,2014.0,централизованное,от представителя застройщика,other,other,12,664122
11159,other,Херсон,85.0,32.0,9.0,3.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,4,2213740
11160,other,Ромны,75.5,46.3,8.9,3.0,5,кирпич,False,1990,централизованное,от собственника,скважина,отличное,5,458015
11161,other,Днепропетровск,45.0,27.0,8.0,2.0,1,железобетон,False,1980,централизованное,от представителя хозяина (без комиссионных),централизованное (водопровод),other,9,633588
11162,проспект,Винница,46.0,30.0,6.0,2.0,5,панель,False,2014.0,централизованное,от посредника,other,other,5,636132
11163,шоссе,Буча,66.0,36.3,12.0,2.0,5,кирпич,False,2009,централизованное,от представителя хозяина (без комиссионных),other,отличное,16,1221348
11164,other,Мариуполь,55.0,32.0,7.6,3.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,3,508906
11165,other,Дзержинск,72.0,32.0,9.0,3.0,7,панель,False,2014.0,централизованное,от собственника,other,other,9,2035623
11166,плато,Одесса,80.0,32.0,9.0,2.0,7,кирпич,False,2014.0,централизованное,от посредника,other,other,24,2519084
11167,other,Киево-Святошинский,46.0,29.0,12.0,1.0,17,монолитно-каркасный,False,2019,централизованное,от представителя хозяина (без комиссионных),централизованное (водопровод),other,25,814249
11168,other,Орджоникидзе,73.5,48.6,22.9,4.0,1,панель,False,2014.0,индивидуальное,от собственника,централизованное (водопровод),other,1,343511
11169,улица,Днепропетровск,45.0,28.0,6.0,2.0,2,панель,False,2014.0,централизованное,от посредника,other,other,5,521628
11170,улица,Харьков,78.0,32.0,9.0,3.0,4.0,кирпич,False,2014.0,индивидуальное,от собственника,other,other,1,966921
11171,other,Днепропетровск,84.0,50.0,10.0,3.0,2,кирпич,False,2014.0,централизованное,от посредника,other,other,9,1145038
11172,other,Трускавец,46.0,32.0,9.0,2.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,496183
11173,other,Вольнянск,69.0,32.0,12.0,3.0,1,панель,False,2014.0,other,от собственника,other,отличное,5,648855
11174,улица,Дрогобыч,59.0,40.0,8.0,3.0,1,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,9,712468
11175,улица,Николаев,56.0,35.0,6.0,3.0,5,панель,False,2014.0,централизованное,от собственника,other,other,5,712468
11176,other,Николаев,65.0,37.0,8.0,2.0,5,кирпич,False,1960,централизованное,от посредника,централизованное (водопровод),отличное,5,890560
11177,шоссе,Харьков,65.0,32.0,7.0,3.0,1,панель,False,2014.0,централизованное,от собственника,other,other,9,712468
11178,other,Краматорск,51.0,32.0,9.0,2.0,1,кирпич,False,2014.0,централизованное,от собственника,other,other,1,674300
11179,other,Ладыжин,100.0,32.0,12.0,1.0,1,кирпич,False,2019,индивидуальное,от собственника,other,other,2,1012723
11180,other,Днепропетровск,30.0,17.0,7.0,1.0,9,панель,False,1970,централизованное,от представителя хозяина (без комиссионных),централизованное (водопровод),other,10,508142
11181,улица,Киев,90.0,50.0,14.0,3.0,20,панель,False,2011,централизованное,от собственника,other,other,25,3307888
11182,other,Киев,27.6,32.0,9.0,1.0,1,кирпич,False,2019,централизованное,от собственника,other,other,5,432570
11183,улица,Николаев,38.0,25.0,5.5,2.0,4,кирпич,False,2014.0,централизованное,от собственника,other,other,5,496183
11184,other,Киев,52.0,32.0,6.0,2.0,2,кирпич,False,2014.0,централизованное,от собственника,централизованное (водопровод),other,3,1399491
11185,other,Кривой Рог,44.0,32.0,9.0,2.0,2,кирпич,False,2014.0,централизованное,от собственника,other,other,4,328244
11186,other,Каменец-Подольский,100.0,32.0,16.0,4.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,5,1068702
11187,проспект,Харьков,93.0,70.0,8.0,3.0,4,монолит,False,2014.0,централизованное,от посредника,other,отличное,8,3053435
11188,other,Одесса,42.5,13.4,18.2,1.0,14,пеноблок,False,2019,централизованное,от собственника,other,other,14,964376
11189,other,Ильичевск,45.0,32.0,9.0,1.0,2,газобетон,False,2017,централизованное,от собственника,other,other,7,814249
11190,other,Харьков,38.0,32.0,9.0,1.0,6,железобетон,False,2014.0,централизованное,от посредника,other,other,9,687023
11191,улица,Николаев,67.0,40.0,8.0,3.0,6,панель,False,1990,централизованное,от представителя хозяина (без комиссионных),централизованное (водопровод),хорошее,9,814249
11192,бульвар,Днепропетровск,103.0,45.0,26.0,3.0,1,кирпич,False,2014.0,индивидуальное,от представителя хозяина (без комиссионных),other,other,10,1946565
11193,проспект,Харьков,69.0,32.0,40.0,3.0,10,панель,False,2014.0,централизованное,от посредника,other,other,16,1119593
11194,other,Бровары,51.0,18.0,12.0,1.0,24,кирпич,False,2015,централизованное,от посредника,other,other,25,992366
11195,улица,Черновцы,62.0,15.0,16.5,1.0,4,кирпич,False,2014,индивидуальное,от собственника,other,хорошее,5,1145038
11196,other,Херсон,70.0,43.0,9.0,3.0,9,панель,False,1990,централизованное,от собственника,other,other,10,890585
11197,other,Кривой Рог,103.0,75.0,48.5,3.0,1,кирпич,False,2001,индивидуальное,от посредника,other,other,9,2506361
11198,проспект,Киев,60.0,32.0,9.0,2.0,16,монолитно-каркасный,False,2014.0,централизованное,от собственника,other,other,16,3486005
11199,улица,Харьков,2200.0,32.0,9.0,1.0,1,кирпич,False,2014.0,централизованное,от собственника,other,other,6,6157760
11200,other,Херсон,37.0,32.0,9.0,1.0,4,кирпич,False,2014.0,централизованное,от собственника,other,other,9,712468
11201,улица,Хмельницкий,51.0,38.0,6.0,3.0,1,кирпич,False,2014.0,централизованное,от собственника,other,other,5,559796
11202,other,Одесса,120.0,32.0,22.0,3.0,5,монолит,False,2014.0,централизованное,от посредника,other,other,10,3358778
11203,other,Днепропетровск,60.0,41.0,8.0,3.0,2,кирпич,False,1944,централизованное,от посредника,other,other,2,585242
11204,other,Львов,48.5,32.0,15.0,1.0,9,кирпич,False,2014.0,индивидуальное,от посредника,other,other,12,1781170
11205,улица,Киев,40.0,16.0,9.0,1.0,12,кирпич,False,2020,централизованное,от собственника,other,other,14,890585
11206,other,Киев,44.0,32.0,9.0,1.0,5,газобетон,False,2016,централизованное,от собственника,other,other,17,1781170
11207,other,Днепропетровск,74.0,32.0,20.0,2.0,3,кирпич,False,2014.0,индивидуальное,от посредника,other,other,6,1526717
11208,улица,Днепропетровск,50.0,28.0,9.0,2.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,5,1526717
11209,улица,Луганск,40.0,32.0,9.0,1.0,8,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,10,216285
11210,other,Очаков,85.0,55.0,11.0,3.0,2,кирпич,False,2014.0,индивидуальное,от собственника,other,other,2,585242
11211,other,Богуслав,35.0,18.5,9.0,1.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,5,381679
11212,улица,Николаев,56.0,32.0,8.0,3.0,6,панель,False,2014.0,централизованное,от посредника,other,other,9,814249
11213,улица,Херсон,136.2,69.5,20.7,4.0,3,кирпич,False,2014.0,индивидуальное,от посредника,централизованное (водопровод),хорошее,5,3307888
11214,бульвар,Киев,30.8,32.0,8.0,1.0,2,панель,False,2014.0,централизованное,от собственника,other,other,9,916030
11215,улица,Киев,124.0,85.0,12.0,4.0,6,кирпич,False,2014.0,централизованное,от собственника,other,other,11,3155216
11216,other,Чертков,45.0,32.0,9.0,1.0,1,кирпич,False,2015,без отопления,от собственника,централизованное (водопровод),хорошее,4,400763
11217,улица,Винница,60.0,32.0,12.0,2.0,6,кирпич,False,2014.0,централизованное,от посредника,other,other,12,1234097
11218,other,Одесса,31.0,32.0,9.0,1.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,5,559796
11219,other,Гнивань,64.0,38.0,7.4,3.0,5,кирпич,False,1980,индивидуальное,от собственника,other,other,5,559796
11220,улица,Луцк,87.1,51.2,25.0,4.0,5,кирпич,False,1980,централизованное,от собственника,other,other,5,661578
11221,улица,Обухов,48.0,22.0,14.0,1.0,8,кирпич,False,2014.0,централизованное,от посредника,other,other,9,763359
11222,other,Житомир,80.0,32.0,9.0,2.0,7,кирпич,False,2014.0,централизованное,от собственника,other,other,16,2519084
11223,other,Обухов,72.0,32.0,9.0,3.0,10,кирпич,False,2014.0,централизованное,от посредника,other,other,10,1145038
11224,улица,Тернополь,87.0,32.0,9.0,4.0,10,панель,False,2014.0,индивидуальное,от посредника,other,other,10,763359
11225,other,Ямполь,109.8,43.2,7.5,3.0,1,кирпич,False,2014.0,индивидуальное,от собственника,other,other,1,687023
11226,улица,Киев,73.0,46.0,9.0,3.0,3,панель,False,2014.0,централизованное,от посредника,other,other,9,1145038
11227,other,Николаев,66.0,32.0,9.0,3.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,5,1284987
11228,бульвар,Киев,188.0,32.0,28.0,3.0,26,монолитно-кирпичный,False,2012,централизованное,от собственника,other,other,27,11959286
11229,улица,Чернигов,70.0,32.0,10.0,3.0,4,кирпич,False,2014.0,централизованное,от собственника,other,other,14,905852
11230,other,Броды,40.0,32.0,7.0,1.0,5,кирпич,False,2014.0,other,от собственника,other,нормальное,5,483461
11231,other,Броды,31.6,17.9,13.7,1.0,1,кирпич,False,2014.0,индивидуальное,от посредника,other,other,2,395801
11232,other,Киев,67.0,40.0,12.0,3.0,5,кирпич,False,2014.0,индивидуальное,от собственника,other,other,6,890585
11233,проспект,Сумы,43.0,17.0,19.0,1.0,4,кирпич,False,2018,индивидуальное,от посредника,other,other,11,882952
11234,улица,Киев,90.5,46.5,14.5,3.0,5,монолитно-блочный,False,2001,централизованное,от собственника,other,other,16,2926208
11235,улица,Луцк,38.0,32.0,8.0,1.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,585242
11236,улица,Львов,75.0,44.0,31.0,2.0,3,кирпич,False,2014.0,индивидуальное,от собственника,other,other,5,3944020
11237,other,Киево-Святошинский,27.3,32.0,9.0,1.0,4,монолитно-каркасный,False,2014.0,централизованное,от собственника,other,other,12,407125
11238,улица,Винница,70.0,35.0,12.0,2.0,1,кирпич,False,2014,other,от собственника,other,отличное,8,1400000
11239,проспект,Херсон,50.0,32.0,9.0,2.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,3,890585
11240,улица,Киев,70.0,41.0,7.0,2.0,3,кирпич,False,1917,централизованное,от посредника,other,other,4,3944020
11241,улица,Киев,45.0,30.0,7.0,2.0,2,панель,False,1960,централизованное,от собственника,other,other,5,814249
11242,улица,Харьков,48.0,32.0,9.0,2.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,5,1730280
11243,проспект,Киев,72.0,32.0,9.0,3.0,4,кирпич,False,1917,централизованное,от посредника,other,other,5,1832061
11244,other,Обухов,144.0,86.0,31.0,3.0,4,монолитно-кирпичный,False,2010,централизованное,от собственника,централизованное (водопровод),отличное,6,3816768
11245,other,Овидиополь,30.0,12.0,7.6,1.0,5,кирпич,False,2011,индивидуальное,от собственника,other,other,5,368957
11246,other,Винница,35.0,20.0,8.0,1.0,5,панель,False,2014.0,централизованное,от посредника,other,other,9,661578
11247,other,Тячев,47.0,32.0,9.0,2.0,1,кирпич,False,2014.0,централизованное,от собственника,централизованное (водопровод),other,5,559796
11248,бульвар,Черкассы,38.0,18.0,7.0,1.0,6,кирпич,False,1980,централизованное,от посредника,other,other,14,585242
11249,улица,Киев,179.0,70.0,50.0,4.0,5,кирпич,False,2019,централизованное,от собственника,other,other,21,10941475
11250,other,Киев,64.0,37.0,12.0,2.0,20,кирпич,False,2019,централизованное,от посредника,other,other,22,1272265
11251,улица,Донецк,70.0,32.0,9.0,3.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,5,330789
11252,улица,Черновцы,96.0,45.0,15.0,3.0,8,кирпич,False,2014.0,индивидуальное,от посредника,other,other,9,1221374
11253,улица,Киев,53.0,32.0,11.0,2.0,6,кирпич,False,2014.0,централизованное,от посредника,other,other,17,1603053
11254,other,Светловодск,45.0,32.0,6.0,2.0,1,кирпич,False,1960,централизованное,от собственника,централизованное (водопровод),нормальное,4,351145
11255,other,Тернополь,76.37,50.9,7.3,4.0,4,кирпич,False,1970,централизованное,от собственника,other,other,9,1323155
11256,улица,Харьков,40.0,32.0,9.0,2.0,4.0,кирпич,False,2014.0,централизованное,от посредника,other,other,1,1781170
11257,other,Николаев,71.0,52.0,8.0,3.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,4,506361
11258,other,Хмельницкий,45.0,32.0,13.0,1.0,2,кирпич,False,2014.0,индивидуальное,от представителя хозяина (без комиссионных),other,other,10,661578
11259,other,Ровно,54.0,32.0,10.0,2.0,2,кирпич,False,2012,индивидуальное,от собственника,other,other,5,534351
11260,other,Львов,100.0,60.0,16.0,2.0,2,кирпич,False,2014.0,централизованное,от собственника,other,other,4,5597964
11261,other,Стрый,37.0,19.0,8.0,1.0,6,панель,False,2014.0,other,от собственника,other,other,9,325700
11262,other,Херсон,38.0,32.0,13.0,1.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,9,597964
11263,улица,Днепропетровск,63.0,50.0,6.0,3.0,1,монолит,False,1944,индивидуальное,от собственника,централизованное (водопровод),хорошее,1,712468
11264,other,Кривой Рог,76.0,32.0,9.0,3.0,7,армированный железобетон,False,2014.0,централизованное,от собственника,other,other,9,1017812
11265,other,Ирпень,35.0,15.0,9.0,1.0,5,кирпич,False,2017,индивидуальное,от представителя хозяина (без комиссионных),other,other,5,725191
11266,улица,Винница,78.0,32.0,10.0,2.0,2,кирпич,False,2014.0,централизованное,от посредника,other,other,5,890585
11267,other,Харьков,45.0,32.0,9.0,1.0,8,кирпич,False,2014.0,централизованное,от посредника,other,other,12,1195929
11268,улица,Харьков,27.0,7.0,9.0,2.0,9,кирпич,False,2014.0,централизованное,от посредника,other,other,12,966921
11269,проспект,Луцк,55.3,32.0,9.0,3.0,5,кирпич,False,2014.0,централизованное,от собственника,other,other,5,788804
11270,other,Днепропетровск,45.0,29.0,6.0,2.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,6,674300
11271,улица,Львов,51.0,30.0,8.0,2.0,6,панель,False,2014.0,централизованное,от посредника,other,other,9,966921
11272,other,Снятин,103.0,76.0,15.0,3.0,4,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,900000
11273,улица,Киев,72.0,42.0,9.0,3.0,17,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,21,2340967
11274,проспект,Харьков,60.0,37.0,16.0,3.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,5,1399491
11275,улица,Киев,103.0,58.0,13.0,3.0,6,кирпич,False,2008,централизованное,от посредника,other,other,9,10152671
11276,other,Днепропетровск,49.0,28.0,8.0,2.0,5,панель,False,2014.0,централизованное,от посредника,other,other,9,763359
11277,улица,Чернигов,34.0,32.0,9.0,1.0,6,кирпич,False,2014.0,централизованное,от посредника,other,other,9,656488
11278,other,Красный Луч,48.0,32.0,9.0,2.0,1,панель,False,2014.0,индивидуальное,от собственника,централизованное (водопровод),other,5,407125
11279,other,Киево-Святошинский,76.9,37.0,11.6,3.0,10,пеноблок,False,2009,other,от собственника,скважина,other,10,1323155
11280,other,Вышгород,34.5,32.0,9.0,1.0,1,кирпич,False,2019,other,от собственника,other,other,11,483435
11281,улица,Днепропетровск,85.0,32.0,9.0,3.0,9,кирпич,False,1990,централизованное,от посредника,other,other,10,1526692
11282,улица,Львов,69.0,35.0,14.0,1.0,1,кирпич,False,2019,индивидуальное,от посредника,other,other,8,1297710
11283,улица,Львов,70.0,35.0,15.0,2.0,9,кирпич,False,2017,централизованное,от посредника,other,other,10,1297710
11284,other,Самбор,68.0,32.0,9.0,3.0,1,кирпич,False,2014.0,индивидуальное,от собственника,other,other,5,597964
11285,other,Харьков,49.0,35.0,12.0,1.0,6,кирпич,False,2018,централизованное,от посредника,other,other,16,750636
11286,улица,Ивано-Франковск,44.0,32.0,12.0,1.0,1,кирпич,False,2011,индивидуальное,от собственника,other,отличное,10,661578
11287,other,Харьков,39.0,39.0,9.0,1.0,11,кирпич,False,2018,централизованное,от посредника,other,other,16,648855
11288,other,Перемышляны,40.0,24.0,7.0,2.0,2,кирпич,False,2014.0,централизованное,от собственника,other,other,2,508906
11289,улица,Одесса,37.0,19.0,10.0,1.0,18,пеноблок,False,2018,индивидуальное,от собственника,other,other,25,1475827
11290,бульвар,Полтава,49.0,32.0,9.0,2.0,10,панель,False,2014.0,централизованное,от посредника,other,other,10,687023
11291,other,Киев,108.0,58.0,15.0,3.0,11,кирпич,False,2014.0,централизованное,от посредника,other,other,22,3053435
11292,улица,Харьков,51.0,33.0,6.0,2.0,5,кирпич,False,2014.0,централизованное,от собственника,централизованное (водопровод),other,5,559796
11293,улица,Одесса,41.0,19.0,10.0,1.0,25,газобетон,False,2018,централизованное,от посредника,other,отличное,25,2188295
11294,улица,Львов,47.0,17.0,13.0,1.0,4,кирпич,False,2019,индивидуальное,от посредника,other,other,9,788804
11295,улица,Львов,50.0,21.0,15.0,1.0,4,кирпич,False,2018,индивидуальное,от посредника,other,other,6,1145038
11296,other,Киево-Святошинский,49.5,25.0,8.0,2.0,3,кирпич,False,2015,индивидуальное,от собственника,централизованное (водопровод),отличное,5,1043257
11297,other,Хмельник,30.6,16.0,9.2,1.0,2,кирпич,False,2014.0,индивидуальное,от собственника,other,other,3,381679
11298,other,Гребенка,85.1,55.0,13.1,3.0,1,кирпич,False,2014.0,централизованное,от собственника,other,other,4,458015
11299,улица,Киев,41.7,32.0,9.0,2.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,1145038
11300,other,Харьков,15.0,7.0,3.0,1.0,1,кирпич,False,2014.0,централизованное,от собственника,централизованное (водопровод),other,5,323155
11301,улица,Львов,81.0,35.0,14.0,2.0,2,кирпич,False,2016,индивидуальное,от посредника,other,other,12,1781170
11302,улица,Львов,74.0,35.0,15.0,2.0,4,кирпич,False,2018,индивидуальное,от посредника,other,other,8,1475827
11303,улица,Львов,74.0,35.0,17.0,2.0,5,кирпич,False,2018,индивидуальное,от посредника,other,other,10,1475827
11304,other,Киев,74.0,42.0,20.0,3.0,25,монолитно-блочный,False,2018,централизованное,от собственника,other,other,26,2035623
11305,улица,Ивано-Франковск,58.0,32.0,9.0,2.0,3,кирпич,False,2014.0,индивидуальное,от собственника,other,other,11,1170483
11306,other,Черкассы,33.0,32.0,6.0,1.0,5,кирпич,False,2014.0,централизованное,от посредника,other,other,5,386768
11307,other,Черкассы,65.0,32.0,8.0,3.0,8,кирпич,False,2014.0,централизованное,от посредника,other,other,9,877863
11308,other,Киев,60.0,32.0,12.0,2.0,20,монолитно-каркасный,False,2019,централизованное,от собственника,other,other,25,1488549
11309,переулок,Киев,71.0,36.0,12.0,2.0,24,пеноблок,False,2018,централизованное,от собственника,other,other,25,1623410
11310,other,Николаев,76.0,32.0,27.0,1.0,5,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,10,1730280
11311,шоссе,Херсон,92.0,32.0,25.0,3.0,9,кирпич,False,2014.0,централизованное,от посредника,other,other,9,712468
11312,other,Львов,36.0,19.0,8.0,1.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,5,760814
11313,проспект,Киев,55.0,25.0,11.3,1.0,8,кирпич,False,2010,централизованное,от собственника,other,отличное,25,1984733
11314,улица,Львов,48.0,20.0,14.0,1.0,4,кирпич,False,2019,индивидуальное,от посредника,other,other,9,776081
11315,проспект,Черновцы,57.0,21.3,17.9,1.0,2,кирпич,False,2014.0,индивидуальное,от собственника,other,other,10,1475827
11316,улица,Львов,100.0,32.0,9.0,4.0,16,кирпич,False,2019,централизованное,от собственника,other,other,16,1857506
11317,other,Белая Церковь,68.0,32.0,9.0,3.0,7,панель,False,2014.0,централизованное,от собственника,other,other,9,763359
11318,other,Львов,62.0,41.0,6.0,1.0,1,кирпич,False,2014.0,централизованное,от посредника,other,other,5,1374046
11319,улица,Сумы,65.0,40.0,8.0,3.0,8,панель,False,2014.0,централизованное,от посредника,other,other,9,577583
11320,other,Тернополь,52.0,32.0,6.0,3.0,4,кирпич,False,2014.0,централизованное,от посредника,other,other,5,725191
11321,other,Николаев,31.0,32.0,9.0,1.0,4,кирпич,False,2014.0,централизованное,от собственника,other,other,5,394402
11322,улица,Сумы,33.0,15.0,6.0,1.0,3,кирпич,False,1980,централизованное,от собственника,other,other,5,496183
11323,улица,Львов,56.0,30.0,9.0,2.0,14,кирпич,False,2019,централизованное,от посредника,other,other,16,1030534
11324,улица,Киев,47.0,18.0,10.0,1.0,11,кирпич,False,2015,централизованное,от представителя хозяина (без комиссионных),other,other,17,1348600
11325,улица,Хмельницкий,6402.0,2847.0,1740.0,2.0,5,кирпич,False,2014.0,индивидуальное,от представителя застройщика,other,other,11,681934
11326,other,Киев,62.0,26.0,17.0,2.0,2,монолит,False,2019,централизованное,от посредника,other,other,25,1564885
11327,other,Каменец-Подольский,48.0,32.0,9.0,2.0,1,кирпич,False,2014.0,индивидуальное,от собственника,other,other,2,661578
11328,улица,Львов,61.8,47.0,5.6,3.0,5,кирпич,False,2014.0,централизованное,от собственника,other,other,5,1424936
11329,улица,Запорожье,45.0,30.0,5.0,2.0,1,кирпич,False,2014.0,централизованное,от посредника,other,other,5,356234
11330,улица,Киев,114.0,61.0,15.0,3.0,3,кирпич,False,2001,централизованное,от посредника,other,other,17,2926208
11331,other,Запорожье,50.0,30.0,6.0,2.0,2,кирпич,False,2014.0,централизованное,от представителя хозяина (без комиссионных),other,other,5,992366
11332,улица,Ирпень,140.0,98.0,11.0,5.0,8,кирпич,False,2008,централизованное,от посредника,other,other,9,1608142
11333,улица,Черкассы,48.2,20.9,12.9,1.0,3,кирпич,False,2020,индивидуальное,от представителя застройщика,other,other,10,573580
11334,other,Харьков,82.0,60.0,12.0,3.0,5,кирпич,False,1980,централизованное,от представителя хозяина (без комиссионных),other,other,9,2162850
11335,проспект,Киев,77.0,46.0,9.0,3.0,7,панель,False,2014.0,централизованное,от посредника,other,other,24,1450382
11336,other,Рубежное,44.0,32.0,9.0,2.0,1,кирпич,False,2014.0,индивидуальное,от собственника,централизованное (водопровод),хорошее,2,195929
11337,other,Харьков,82.0,54.0,9.0,3.0,4,панель,False,1980,централизованное,от посредника,other,other,16,1010178
11338,other,Миргород,59.5,41.9,5.6,3.0,3,кирпич,False,2014.0,централизованное,от собственника,other,other,5,534351
11339,шоссе,Днепропетровск,40.0,20.0,11.0,1.0,10,кирпич,False,2018,индивидуальное,от собственника,other,other,12,712468
11340,улица,Киев,37.0,19.0,9.0,1.0,7,железобетон,False,2014.0,централизованное,от посредника,other,other,9,916030
11341,other,Киев,46.0,28.0,7.0,2.0,3,кирпич,False,2014.0,централизованное,от посредника,other,other,5,885496
11342,улица,Киев,89.0,32.0,9.0,3.0,7,сборный железобетон,False,1990,централизованное,от собственника,other,other,16,2035623
11343,улица,Одесса,37.0,30.0,4.0,2.0,2,ракушечник (ракушняк),False,2014.0,индивидуальное,от посредника,other,other,2,699745
11344,other,Ирпень,38.0,16.0,13.0,1.0,4.0,кирпич,False,2014.0,индивидуальное,от собственника,централизованное (водопровод),отличное,5,519750
11345,other,Одесса,115.0,62.6,15.6,3.0,4,кирпич,False,2019,индивидуальное,от собственника,other,other,10,3002544
11346,other,Тернополь,62.0,30.0,12.0,2.0,4,кирпич,False,2014.0,индивидуальное,от посредника,other,other,10,1358778
11347,other,Ровно,38.0,19.0,8.0,1.0,3,кирпич,False,2016,индивидуальное,от представителя хозяина (без комиссионных),other,other,4,1068702
11348,other,Чертков,48.0,22.7,16.5,1.0,2,кирпич,False,2014.0,индивидуальное,от собственника,other,other,2,356234
11349,улица,Харьков,78.0,32.0,9.0,4.0,1,кирпич,False,2014.0,централизованное,от посредника,other,other,4,1603053
